zpid,lastSoldPrice_hpi_adjusted,log_price,description,bedrooms,bathrooms,livingArea,yearBuilt,latitude,longitude,lotAreaValue,photoCount,taxAssessedValue,propertyTaxRate,homeType,zipcode,latest_tax_value,latest_tax_paid,num_tax_records,num_sales,num_price_changes,last_listing_price,avg_school_rating,max_school_rating,num_nearby_schools,min_school_distance,has_hoa,hoa_fee_monthly,has_pool,has_garage,has_waterfront,tag_price_cut,tag_new_construction,tag_foreclosure,property_age,bath_to_bed_ratio,log_living_area,log_lot_area,zip_3digit,desc_length,desc_word_count,desc_is_boilerplate,desc_mentions_renovated,desc_mentions_pool,desc_mentions_view,desc_mentions_new
1016507,629917.6481329317,13.353345960082,"This 943 square foot apartment home has 1 bedrooms and 1.5 bathrooms. This home is located at 2666 Tigertail Ave APT 209, Miami, FL 33133.",1.0,1.5,943.0,1973.0,25.732018,-80.23652,,41,364996.0,1.84,APARTMENT,33133,364996.0,7357.62,23.0,2.0,2.0,2900.0,6.333333333333333,10.0,3.0,0.5,1.0,465.0,0,0,0,0,0,0,52.0,1.5,6.8501261661455,,331,138,25,1,0,0,0,0
1007129,147458.14905814905,11.901306460864772,"Renovated Apartment (Reduced
) (Serious inquiries only )Renovated Triplex located Downtown West Palm Beach Florida. Everything is BRAND-NEW

Minutes close to Rosemary Square 
Minutes from the beach
Minutes from Publix

Unit A- 3 bed 2.5 bath... asking $1800.00

Unit B- 3 bed 2 bath $1600-$1800.00

Unit C- 3 bed 2 bath $ 1600-$1800.00 For more properties like this visit GoSection8.com.",3.0,2.0,1200.0,2020.0,26.722965,-80.05706,7405.0,4,404459.0,1.74,TOWNHOUSE,33401,404459.0,8693.0,26.0,3.0,6.0,2000.0,4.333333333333333,5.0,3.0,0.2,0.0,0.0,0,0,0,0,0,0,5.0,0.6666666666666666,7.090909822079984,8.910045761473558,334,387,60,0,1,0,0,0
1012761,113779.115710254,11.642023055268911,"Nice corner unit on the 4th floor in a well care Adult community of Village Royale Greenwood in the city of Boynton Beach. This unit has speacefull bedrooms and closets, enclosed balcony and storage, laminate wood floors, stainless steel appliances.  The Bldg has security access to elevator and you can enjoy of all the amenities of this great complex like pool, tennis court, play court, activity room and others.  Must see it!",2.0,2.0,982.0,1974.0,26.552895,-80.061455,,14,125543.0,1.74,CONDO,33435,125543.0,2770.0,26.0,4.0,5.0,149800.0,2.6666666666666665,3.0,3.0,0.2,1.0,574.0,1,0,0,0,0,0,51.0,1.0,6.890609120147166,,334,429,72,0,0,1,0,0
1003806,889536.0634390003,13.698456452942269,"This 1231 square foot single family home has 3 bedrooms and 1.0 bathrooms. This home is located at 1730 SW 18th St, Miami, FL 33145.",3.0,1.0,1231.0,1940.0,25.75518,-80.22332,7008.0,1,439548.0,1.84,SINGLE_FAMILY,33145,439548.0,8348.94,21.0,2.0,0.0,560000.0,6.0,7.0,3.0,0.2,0.0,0.0,0,0,0,0,0,0,85.0,0.3333333333333333,7.116394144093465,8.854950316500325,331,132,25,1,0,0,0,0
1000599,181018.93795773384,12.106362458644025,"This 750 square foot condo home has 1 bedrooms and 1.0 bathrooms. This home is located at 1920 NE 1st Ter APT 210H, Wilton Manors, FL 33305.",1.0,1.0,750.0,1971.0,26.15181,-80.144104,,1,117870.0,1.98,CONDO,33305,117870.0,1886.89,17.0,5.0,7.0,149900.0,6.666666666666667,8.0,3.0,0.2,0.0,0.0,0,0,0,0,0,0,54.0,1.0,6.621405651764134,,333,140,27,1,0,0,0,0
1006613,83286.87431826445,11.330058251151726,"This is a 1707 square foot, 5.0 bathroom, single family home. This home is located at 211 N H St, Lake Worth Beach, FL 33460.",,5.0,1707.0,1930.0,26.6184,-80.05854,10149.0,1,80904.0,1.74,SINGLE_FAMILY,33460,80904.0,,19.0,2.0,0.0,,3.6666666666666665,5.0,3.0,0.5,0.0,0.0,0,0,0,0,0,0,95.0,,7.443078374348515,9.225228984469933,334,125,25,0,0,0,0,0
1007280,439206.86867131246,12.992728084935258,"Come and make this your home and experience seaside living at its best!

Convenient location by land and sea. Direct access to the Intracoastal, make a short walk or take your bike over the bridge to A1A, Spanish River Beach Park and/or the beach. 

This spacious, light and bright second-floor condo is located between A1A and Federal Highway in Boca Raton and has direct water views. Very quiet location in a friendly neighborhood. Ideal for singles, couples, families great school district!

Fantastic open concept floor plan with 2 bedrooms and 2 full bathrooms. 

The unit features:
Crown molding in bedrooms and living room, Plantation shutter window treatments in the bedrooms, Master bedroom with on-suite bath, Freshly painted and wooden floors throughout kitchen, living room, bedrooms, and hallway, Kitchen has custom-made white solid wood cabinets with a lot of storage space, stainless steel LG appliances, and quartz countertops, Hurricane impact windows, doors, and accordion shutters on sliders, Private storage room, and Bike storage. The unit is unfurnished.

Balcony with south exposure overlooks Lake Rogers with direct access to the Intracoastal waterway. 

Air conditioner and water heater were replaced within the last 4 years.

You can ride the elevator or take the stairs right to your floor.

One assigned parking spot in front of the unit plus guest spots.

Boca House is a community of two- and one-bedroom condominiums. Enjoy low-density living in a building with only 24 units. Association has a heated pool, patio area, dock area, barbecue area, clubhouse, and on-site maintenance manager.

Walking distance to the beach, Spanish River Park, Walgreens, Publix, banks, restaurants, gyms, and more!

Water, sewage, and trash included.
Renter pays for electricity and internet.",2.0,2.0,1056.0,1965.0,26.385788,-80.074005,,30,308100.0,1.74,APARTMENT,33431,308100.0,5503.0,26.0,4.0,1.0,2990.0,6.666666666666667,8.0,3.0,1.4,1.0,486.0,1,0,1,0,0,0,60.0,1.0,6.963189985870238,,334,1805,279,0,0,1,1,0
1016489,1218171.256885328,14.01286214326649,"This 2400 square foot townhome home has 3 bedrooms and 3.0 bathrooms. This home is located at 927 St. George, Delray Beach, FL 33483.",3.0,3.0,2400.0,,26.475634,-80.06612,,1,,1.74,TOWNHOUSE,33483,,,0.0,1.0,0.0,,4.666666666666667,7.0,3.0,0.9,0.0,0.0,0,0,0,0,0,0,,1.0,7.783640596221253,,334,133,24,1,0,0,0,0
1007782,599145.5723793195,13.30326154228869,"This is a single family home. This home is located at 101 SE 6th Ave #2, Delray Beach, FL 33483.",,,,1988.0,26.459469,-80.0667,,1,209358.0,1.74,SINGLE_FAMILY,33483,209358.0,4414.0,17.0,2.0,0.0,,4.333333333333333,6.0,3.0,1.1,0.0,0.0,0,0,0,0,0,0,37.0,,,,334,96,20,0,0,0,0,0
1014465,679219.812845278,13.428701556685986,"NEW PRICE!  710K Vacant Easy to See. Spacious Key West Style Waterfront Townhouse  Private, deep-water dock up to 24 ft boat. 2 Bedrooms, 2 1/2 Bathrooms. Minutes to Ocean! Direct Intracoastal access. Boat north to Old Key Lime House, South Two Georges, Banana Boat, Prime Catch in Boynton Beach or Deck 84 in Delray or travel to Boca Lake. Large Deck to entertain, overlooking mangroves and canal. Community pool is heated and chilled, with gazebo, fishing pier, overlooks intracoastal waterway. Enjoy visiting manatees & dolphins. Minutes from world class fishing and boating! Updated Kitchen w/ granite countertops & stainless steel refrigerator. All impact windows & sliders added 2016. Entire house tiled throughout 2020. Pier White Wood Plank porcelain tile Vacant! Txt/Call to see.",2.0,3.0,1566.0,1987.0,26.53775,-80.05553,2837.0,50,522689.0,1.74,TOWNHOUSE,33435,522689.0,9891.0,26.0,3.0,5.0,775000.0,3.0,3.0,3.0,1.3,1.0,303.0,1,0,1,0,0,0,38.0,1.5,7.356918242356021,7.950854857719988,334,788,123,0,1,1,0,0
1011528,469910.0924401672,13.06029879077136,"This 912 square foot condo home has 1 bedrooms and 1.0 bathrooms. This home is located at 5555 Collins Ave APT 16S, Miami Beach, FL 33140.",1.0,1.0,912.0,1967.0,25.835474,-80.12018,,12,275260.0,1.84,CONDO,33140,275260.0,5172.48,23.0,1.0,6.0,318000.0,6.333333333333333,10.0,3.0,1.6,0.0,0.0,0,0,0,0,0,0,58.0,1.0,6.816735880594968,,331,138,26,1,0,0,0,0
1010124,717787.5370919881,13.48393028806686,"This 1968 square foot single family home has 3 bedrooms and 3.0 bathrooms. This home is located at 9008 SW 227th Ln, Cutler Bay, FL 33190.",3.0,3.0,1968.0,2013.0,25.555084,-80.33844,6708.0,1,289185.0,1.84,SINGLE_FAMILY,33190,289185.0,2905.45,12.0,1.0,0.0,,4.666666666666667,5.0,3.0,0.8,1.0,120.0,0,0,0,0,0,0,12.0,1.0,7.585281078639126,8.811205187562887,331,138,26,1,0,0,0,0
1002190,539425.2963072562,13.198261439532578,"LARGE SINGLE FAMILY HOME IN SILVER PALM. PROPERTY HAS 4B/2.5B, FAMILY ROOM, BEAUTIFUL BRICK DECORE IN FRONT PORCH, CARPET-CERAMIC FLOOR, PAVED DRIVEWAY WITH UNIQUE SEPARATE GARAGE ENTRANCES. Sold ""subject to 24 CFR 206.125; It's strongly encouraged offers include proof of funds or a pre-approval letter. SELLER/BROKER HAS NO PRIOR PROPERTY HISTORY, DISCLOSURES OR ASSOCIATION DOCS AVAILABLE. BUYER/BUYER'S AGENT RESPONSIBLE TO VERIFY OF ANY VIOLATIONS, HOA FEES, COMMUNITY RULES, TAXES, ETC. Brokered And Advertised By: Real Estate Services Inc Listing Agent: Amado Mederos",4.0,2.5,2616.0,2006.0,25.540869,-80.37576,5009.0,1,386300.0,1.84,SINGLE_FAMILY,33032,386300.0,9692.25,18.0,5.0,0.0,425000.0,4.333333333333333,5.0,3.0,1.1,1.0,366.0,0,1,0,0,0,0,19.0,0.625,7.869783902530146,8.51919119407891,330,574,82,0,0,0,0,0
1015293,1346228.9134772357,14.112818586990254,"Bright and spacious 1 bedroom, 1.5 bath with tile flooring throughout, stainless steel appliances and hurricane impact windows. Enjoy southern exposure and a large terrace with beautiful ocean views. A perfect blend of comfort and coastal living.",1.0,2.0,840.0,1971.0,25.699926,-80.15711,,32,556358.0,1.84,CONDO,33149,556358.0,9198.72,23.0,2.0,1.0,975000.0,6.0,8.0,3.0,0.9,1.0,1096.0,0,0,0,0,0,0,54.0,2.0,6.734591659972948,,331,246,37,0,0,0,1,0
1005829,646368.0898778549,13.379125966168584,"This 2316 square foot single family home has 4 bedrooms and 3.0 bathrooms. This home is located at 20224 SW 85th Ct, Cutler Bay, FL 33189.",4.0,3.0,2316.0,1993.0,25.579205,-80.33067,6054.0,1,251934.0,1.84,SINGLE_FAMILY,33189,251934.0,7566.48,23.0,9.0,0.0,375000.0,4.666666666666667,5.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,32.0,0.75,7.748028524432376,8.708639655987193,331,138,26,1,0,0,0,0
1007201,321546.1295900722,12.680899404731289,HERE'S A TRUE FOUR BEDROOM HOME WITH 2 FULL BATHS AND A 1 CAR GARAGE. IT'S ON A RAISED LOT IN A GREAT NEIGHBORHOOD AT A VERY COMPETITIVE PRICE.... CARPETING THROUGHOUT EXCEPT 4TH BEDROOM WHICH HAS A BEAUTIFUL SHADE OF WHITE TERAZZO.*,4.0,2.0,1428.0,1962.0,26.517965,-80.06742,9365.0,1,99196.0,1.74,SINGLE_FAMILY,33435,99196.0,1483.0,26.0,1.0,0.0,125000.0,2.6666666666666665,3.0,3.0,0.2,0.0,0.0,0,1,0,0,0,0,63.0,0.5,7.264730177929867,9.144841389743489,334,233,42,0,0,0,0,0
1002925,444204.59243113233,13.004042780257702,"This beautiful home sits on a 7,493 sq ft lot. The home features many upgrades. Such as impact windows plus accordion shutters for added protection. Property includes exterior cameras and an additional PTZ camera, which captures 360 degree views. The home also has a new driveway with an automatic sliding gate, aluminum fence all around (Durafence), a new power supply generator for the whole house, with the exception of the A/C. Home also features a clean septic tank, a new electrical panel, including exterior GFI outlets. This amazing home also has new plumbing and a Titan water heater that is only 1 year old. The 4-ton A/C unit is 7 years old and has new ducts. Large backyard, add additional square footage or even a pool. A must see home!",0.0,0.0,,1952.0,25.921787,-80.16355,7493.0,38,361540.0,1.84,SINGLE_FAMILY,33162,361540.0,7621.86,23.0,2.0,2.0,3200.0,5.333333333333333,6.0,3.0,0.1,0.0,0.0,1,0,0,0,0,0,73.0,,,8.921857979353632,331,749,130,0,0,1,0,0
1013956,692108.7518531679,13.447499822967892,"Welcome home to this 2-bedroom/2-full bath unit facing the stunning and gorgeous Miami Bay! Unit views of Key Biscayne, Coconut Grove, Miami Beach, and the greater Miami area call for a perfect location in one of Miami's most exceptional neighborhoods of Brickell. Balcony faces the pool and allows for breathtaking sunrises and sunsets. Unit has living room, dining area, kitchen, master bedroom, second bedroom, and two full baths. Large closets for plenty of storage. Building amenities include pool, entertainment areas, party rooms, children's play area, full size gym, valet parking, security, mail room, and much more. Call for a showing today!",2.0,2.0,1305.0,1963.0,25.749945,-80.200806,,15,456472.0,1.84,CONDO,33129,456472.0,9711.24,23.0,2.0,1.0,750000.0,5.666666666666667,8.0,3.0,1.1,1.0,1233.0,1,0,0,0,0,0,62.0,1.0,7.174724309836376,,331,651,101,0,0,1,0,0
1009317,659712.0,13.39956017094374,"This 2498 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 17750 NE 9th Pl, North Miami Beach, FL 33162.",3.0,2.0,2498.0,1956.0,25.938475,-80.18158,7492.0,1,143664.0,1.84,SINGLE_FAMILY,33162,143664.0,2139.65,23.0,1.0,0.0,,5.666666666666667,7.0,3.0,0.5,0.0,0.0,0,0,0,0,0,0,69.0,0.6666666666666666,7.823645930834952,8.92172453036431,331,144,27,1,0,0,0,0
1012848,418789.9282325751,12.945127096408129,"This 930 square foot condo home has 1 bedrooms and 1.0 bathrooms. This home is located at 2333 Brickell Ave APT 1208, Miami, FL 33129.",1.0,1.0,930.0,1974.0,25.751352,-80.20025,,1,133049.0,1.84,CONDO,33129,133049.0,1828.78,23.0,1.0,0.0,,5.666666666666667,8.0,3.0,1.1,1.0,951.0,0,0,0,0,0,0,51.0,1.0,6.836259277277067,,331,134,25,1,0,0,0,0
1008864,640428.0012943587,13.369893545297856,"Great apartment in the heart of Brickell. Corner unit features open kitchen with rustic tile floors and painted white walls. Water front pool with jacuzzi and BBQ area. Building has state of the art gym, kids playground, library, community room and 2 tennis courts. Gated 24 hour security. Grocery store located on the ground floor next to the pool. This unit comes with 2 parking spaces and the Valet parking for guests is only $5 per day/night.

The monthly lease payment of $2,300.00 includes FPL, water, cable and high speed internet with Wi-Fi. This unit includes 2 parking spaces. Must provide first, last and deposit.",1.0,1.0,886.0,1963.0,25.750542,-80.20112,,32,224866.0,1.84,APARTMENT,33129,224866.0,5091.6,23.0,2.0,12.0,380000.0,5.666666666666667,7.0,3.0,1.0,0.0,0.0,1,0,1,0,0,0,62.0,1.0,6.787844982309579,,331,624,105,0,0,1,0,0
1011032,239418.57072277603,12.3859728178156,"This 1314 square foot condo home has 2 bedrooms and 2.0 bathrooms. This home is located at 12060 SW 268th St UNIT 13, Homestead, FL 33032.",2.0,2.0,1314.0,2004.0,25.516771,-80.38699,,1,105161.0,1.84,CONDO,33032,105161.0,1105.12,19.0,2.0,0.0,,4.0,5.0,3.0,0.7,1.0,167.0,0,0,0,0,0,0,21.0,1.0,7.181591944611865,,330,138,26,1,0,0,0,0
1003832,405310.8248030722,12.912411987623996,"This spectacular two-story Key West style townhouse has 3 large bedrooms and 2.5 bathrooms, with attached garage and is in the fabulous complex of Pineapple Village. The interior features include an open floorplan, volume ceilings, a walk in closets and tile throughout the ground floor. The living room, dining room and kitchen are open and perfect for entertaining.  New paint and refreshing throughout. to include new window blinds.  Pineapple Village is a 16-unit, well maintained complex, located just steps away from the intracoastal, walking distance from Downtown Lake Worth, Bryant Park, and the ocean.  HOA fee includes common areas, roof & exterior maintenance, and parking.  Do not miss out on this great opportunity.",3.0,3.0,1511.0,2005.0,26.608297,-80.051994,1139.0,57,325000.0,1.74,TOWNHOUSE,33460,325000.0,7688.0,21.0,2.0,3.0,2800.0,3.6666666666666665,5.0,3.0,0.2,1.0,195.0,0,1,1,0,0,0,20.0,1.0,7.321188556739479,7.038783541388542,334,729,113,0,0,0,0,0
1013428,305308.00299177266,12.629079667288416,"A BEAUTIFUL 3/2 SINGLE FAMILY HOME LIKE BRAND NEW. ALL TILE, FRESHLY PAINTED, NEW KITCHEN WITH WOOD CABINETS. CORPORATE ADDENDUM MUST BE SIGNED(SEE ATTACHMENT)<br/><br/>Brokered And Advertised By: Miami Realty, Inc<br/>Listing Agent: Hanadi Ghafir",3.0,2.0,1693.0,2006.0,25.526348,-80.39805,5009.0,1,91605.0,1.84,SINGLE_FAMILY,33032,91605.0,1610.25,20.0,3.0,0.0,109900.0,4.333333333333333,5.0,3.0,1.1,0.0,0.0,0,0,0,0,0,0,19.0,0.6666666666666666,7.434847875211999,8.51919119407891,330,247,33,0,0,0,0,1
1000939,680113.1567520625,13.430015940638988,"3/4 BEAUTIFUL LAKE FRONT TWO STORY SINGLE FAMILY IN PELICAN BAY AT CUTLER BAY, ONE BEDROOM ON FIRST FLOOR, FORMAL LIVING ROOM, DINNING ROOM, EAT IN THE KITCHEN OVERLOOKING THE LAKE, TWO CAR GARAGE WITH AUTOMATIC DOOR OPENER, LAMINATED WOOD FLOORS, FENCED BACKYARD. CLOSE TO BLACK POINT MARINA.",4.0,3.0,2365.0,2005.0,25.57197,-80.334946,6490.0,1,254254.0,1.84,SINGLE_FAMILY,33189,254254.0,4782.18,19.0,1.0,0.0,,4.666666666666667,5.0,3.0,0.6,1.0,26.0,0,1,0,0,0,0,20.0,0.75,7.768956044538332,8.778171881033469,331,293,48,0,0,0,0,0
1007006,1047817.3295935846,13.8622207792119,"This 2410 square foot single family home has 4 bedrooms and 3.0 bathrooms. This home is located at 19840 NE 19th Ct, North Miami Beach, FL 33179.",4.0,3.0,2410.0,1967.0,25.959085,-80.162834,0.2616850321395776,1,607984.0,1.84,SINGLE_FAMILY,33179,607984.0,10396.56,23.0,3.0,2.0,729000.0,6.0,7.0,3.0,0.6,0.0,0.0,0,0,0,0,0,0,58.0,0.75,7.787796878181171,0.2324481546328561,331,145,27,1,0,0,0,0
1003901,149916.37377287602,11.91783957979531,"This 715 square foot condo home has 2 bedrooms and 1.0 bathrooms. This home is located at 116 N F St APT 2, Lake Worth, FL 33460.",2.0,1.0,715.0,1980.0,26.617401,-80.06,,1,27756.0,1.74,CONDO,33460,27756.0,285.0,26.0,2.0,0.0,,3.333333333333333,4.0,3.0,0.4,0.0,0.0,0,0,0,0,0,0,45.0,0.5,6.573680166960646,,334,129,27,1,0,0,0,0
1001395,1161934.400921377,13.965597621837782,"A luxurious lifestyle awaits you in one of the most desirable buildings of Key Biscayne. Bright unit with an artistic flair throughout. Sought after Estoril model, corner unit, 2 bed/2 bath. Kitchen, Stainless Steel appliances, beautiful counters, and plantation shutters. Amenities include two pools, tennis courts, gym, gourmet restaurant, beauty shop, billiard room, barbecue & party rooms - all just steps from the beach. Enjoy the ultimate in island resort living.    Total Special Assesment $34,416.08 (Buyer must pay half $17,208.04)",2.0,2.0,1409.0,1972.0,25.683567,-80.15705,,39,934362.0,1.84,CONDO,33149,934362.0,15687.67,23.0,2.0,3.0,1350000.0,6.0,8.0,3.0,0.8,1.0,5476.0,1,0,0,0,0,0,53.0,1.0,7.251344983372214,,331,540,80,0,0,1,0,0
1005105,332516.12903225806,12.71444665363764,"This 2209 square foot townhome home has 2 bedrooms and 2.5 bathrooms. This home is located at 1204 Lucerne Ave APT C, Lake Worth, FL 33460.",2.0,2.5,2209.0,2013.0,26.616926,-80.061066,2029.0,1,130040.0,1.74,TOWNHOUSE,33460,130040.0,2425.0,12.0,1.0,0.0,,3.333333333333333,4.0,3.0,0.3,0.0,0.0,0,0,0,0,0,0,12.0,1.25,7.700747794511798,7.615791072035833,334,139,26,1,0,0,0,0
1014658,415444.4166874844,12.937106516868315,"This 1483 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 13750 NE Miami Ct, Miami, FL 33161.",3.0,2.0,1483.0,1954.0,25.901552,-80.1984,0.2579889807162534,1,87716.0,1.84,SINGLE_FAMILY,33161,87716.0,1501.31,23.0,3.0,0.0,,5.0,7.0,3.0,0.9,0.0,0.0,0,0,0,0,0,0,71.0,0.6666666666666666,7.302496423727326,0.2295143988728371,331,134,25,1,0,0,0,0
1014538,683151.6936671576,13.43447367676868,"This 2400 square foot single family home has 4 bedrooms and 3.0 bathrooms. This home is located at 10389 SW 224th Ter, Miami, FL 33190.",4.0,3.0,2400.0,2012.0,25.558966,-80.3606,5009.0,1,216419.0,1.84,SINGLE_FAMILY,33190,216419.0,5645.33,17.0,1.0,0.0,2050.0,3.6666666666666665,5.0,3.0,1.0,1.0,54.0,0,0,0,0,0,0,13.0,0.75,7.783640596221253,8.51919119407891,331,135,25,1,0,0,0,0
1007910,1355364.8709502262,14.119581991309746,"This 1654 square foot condo home has 2 bedrooms and 2.0 bathrooms. This home is located at 495 Brickell Ave APT 4202, Miami, FL 33131.",2.0,2.0,1654.0,2009.0,25.768295,-80.188446,1655.0,45,884616.0,1.84,CONDO,33131,884616.0,17244.96,15.0,4.0,3.0,5500.0,5.333333333333333,8.0,3.0,0.6,1.0,1376.0,0,0,0,0,0,0,16.0,1.0,7.411556287811163,7.412160334945205,331,134,25,1,0,0,0,0
1014623,591535.672827931,13.290478960187771,"Location
 Large 3/2 house right across the street from public Golf course and historic Greynolds park. Very quiet and save area. Just 5min to Aventura and Sunny Isles beaches. New appliances, impact windows, and new insulation in the attic. Large fenced backyard with fruit trees. Fast approval and easy to show. Two covered patios and storage shed. Plenty of parking.

3rd bedroom has an additional separate entrance.",3.0,2.0,1668.0,,25.937412,-80.16083,,21,326473.0,1.84,SINGLE_FAMILY,33162,326473.0,7526.78,23.0,3.0,6.0,3400.0,4.666666666666667,5.0,3.0,0.6,0.0,0.0,0,0,0,0,0,0,,0.6666666666666666,7.419979923661835,,331,418,67,0,0,0,0,0
1002089,470111.6840714156,13.06072769829344," A Loving Cozy 3 Bedrooms/2.5 Baths Sanctuary! This one is clean, detailed and good taste. Residence located in the Isles of Bayshore community with lot's of amenities and an enjoyable club house for entertaining guests. This  beautiful home is located in the prestigious Town of Cutler Bay with lot's of parks and marina. You have got to see this great opportunity, contact listing agents for an appointment.",3.0,3.0,1455.0,2011.0,25.559395,-80.334724,1829.0,17,276848.0,1.84,TOWNHOUSE,33190,276848.0,8303.85,18.0,2.0,5.0,1750.0,4.666666666666667,5.0,3.0,0.5,1.0,70.0,0,0,0,0,0,0,14.0,1.0,7.283448228756631,7.512071245835466,331,409,67,0,0,0,0,0
1004832,222472.75761368376,12.312564430323286,"Clean 2/1 apartment freshly painted.New Air Conditioner.Centrally located just behind the Dadeland Mall.Close to US-1 and Palmetto Expressway.Tennis Court.Large Closets
Rent Pay Incl:	Association Fee, Hot Water, Waste, Water/Sewer, Yard Maintenance",2.0,1.0,730.0,1968.0,25.693293,-80.31406,,5,146676.0,1.84,APARTMENT,33143,146676.0,2594.53,19.0,1.0,3.0,1500.0,7.0,9.0,3.0,1.1,1.0,350.0,0,0,0,0,0,0,57.0,0.5,6.594413459749778,,331,248,31,0,0,0,0,0
1002232,784225.0530785562,13.572452590780934,"This 1385 square foot condo home has 2 bedrooms and 2.0 bathrooms. This home is located at 5005 Collins Ave APT 1010, Miami Beach, FL 33140.",2.0,2.0,1385.0,1964.0,25.826328,-80.12095,1385.0,1,564685.0,1.84,CONDO,33140,564685.0,10848.41,23.0,2.0,7.0,559000.0,6.333333333333333,10.0,3.0,1.1,0.0,0.0,0,0,0,0,0,0,61.0,1.0,7.234177179749849,7.234177179749849,331,140,26,1,0,0,0,0
1007160,656815.8043273754,13.395160421944365,"Amazing corner unit in Hyde Midtown!  Fantastic location!  Huge Balcony! Enjoy the best amenities: gorgeous pool lounge, Spa, Tennis court, mini golf area, pool, restaurant, gym with spinning studio, movie theater, kids area, business center, and more. 24/7 Concierge and valet parking. Walk to so many restaurants, cafes, shopping, walking distance to Miami District Design!  Close to 1-95, Miami Beach. Valet parking.",2.0,2.0,835.0,2018.0,25.808538,-80.19224,,29,531024.0,1.84,CONDO,33137,531024.0,11206.66,11.0,2.0,0.0,665000.0,3.0,4.0,3.0,0.7,1.0,1089.0,1,0,0,0,0,0,7.0,1.0,6.728628613084702,,331,419,62,0,0,1,0,0
1010085,1297093.242733107,14.075637122750653,"This 2572 square foot single family home has 4 bedrooms and 3.0 bathrooms. This home is located at 749 Grand Conc, Miami Shores, FL 33138.",4.0,3.0,2572.0,1951.0,25.867334,-80.18275,9757.0,1,406267.0,1.84,SINGLE_FAMILY,33138,406267.0,9429.9,21.0,1.0,0.0,,5.333333333333333,7.0,3.0,0.3,0.0,0.0,0,0,0,0,0,0,74.0,0.75,7.852827812281744,9.185842740375785,331,138,25,1,0,0,0,0
1000427,735526.1348005503,13.508342711341808,"This 1131 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 314 Maddock St, West Palm Beach, FL 33405.",3.0,2.0,1131.0,1950.0,26.653238,-80.0527,6599.0,1,172563.0,1.74,SINGLE_FAMILY,33405,172563.0,2958.0,26.0,2.0,0.0,435000.0,4.666666666666667,6.0,3.0,0.1,0.0,0.0,0,0,0,0,0,0,75.0,0.6666666666666666,7.0317412587631285,8.794824928014517,334,141,26,1,0,0,0,0
1009872,510205.89360887866,13.142571596180062,"This 759 square foot condo home has 1 bedrooms and 1.0 bathrooms. This home is located at 7350 SW 89th St APT 404S, Miami, FL 33156.",1.0,1.0,759.0,2007.0,25.687935,-80.31461,,1,232373.0,1.84,CONDO,33156,232373.0,4144.45,17.0,1.0,0.0,,6.333333333333333,7.0,3.0,0.6,1.0,485.0,0,0,0,0,0,0,18.0,1.0,6.633318433280377,,331,132,26,1,0,0,0,0
1009377,84802.11546936978,11.34808756013072,"This is a 1785 square foot, 3.0 bathroom, single family home. This home is located at 220 Seville Rd, West Palm Beach, FL 33405.",,3.0,1785.0,1977.0,26.648857,-80.050476,7971.0,1,181965.0,1.74,SINGLE_FAMILY,33405,181965.0,3150.0,26.0,1.0,0.0,,4.666666666666667,6.0,3.0,0.3,0.0,0.0,0,0,0,0,0,0,48.0,,7.487733761436444,8.983690681332686,334,128,24,0,0,0,0,0
1002382,695720.0498862886,13.452704068585357,"Completely remodeled 4/2.5 home with over 2,600 sqft. Kitchen offers wood cabinets, SS appliances, granite top. All tile, half bath downstairs . Large master bedroom with walk in closet & open balcony with lake view. Master bath has roman tub and separate shower. His and her sinks with granite top. Open terrace with large lot and plenty of room for a boat and to build a pool. The perfect home for a large family and get togethers. Not a short sale or foreclosure.Brokered And Advertised By: Xcellence Realty Inc.Listing Agent: Carlos Rivero",4.0,2.0,2624.0,1997.0,25.569,-80.346954,7143.0,1,424583.0,1.84,SINGLE_FAMILY,33189,424583.0,9320.76,21.0,6.0,2.0,275000.0,4.666666666666667,5.0,3.0,1.1,1.0,90.0,1,0,0,0,0,0,28.0,0.5,7.872836175025724,8.874028122556336,331,543,92,0,1,1,0,0
1003860,121440.93524853868,11.707191528343545,"This 782 square foot condo home has 1 bedrooms and 1.0 bathrooms. This home is located at 1551 NE Miami Gardens Dr APT 332, Miami, FL 33179.",1.0,1.0,782.0,1965.0,25.94594,-80.169914,,1,93086.0,1.84,CONDO,33179,93086.0,1785.74,23.0,3.0,0.0,,5.666666666666667,6.0,3.0,1.3,1.0,322.0,0,0,0,0,0,0,60.0,1.0,6.663132695990803,,331,140,27,1,0,0,0,0
